name,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,label
fuzz_5702,96,22,126,3,4,126,8,13,25,13,17,18,8,14,10,10,14,8,5,8,5,3,14,4,9,7,6,3,9,14,5,7,134,121,148,31,117,22,5,118,2,2,72,109,214,146,5,14,162,18,3,45,96,0
fuzz_2664.v,26,9,47,4,6,42,0,5,11,3,6,3,3,9,2,3,2,2,4,4,3,2,2,3,2,1,3,2,0,4,0,2,33,54,45,0,45,9,0,0,3,3,21,42,63,77,0,18,101,20,4,51,26,0
fuzz_2299.v,6,0,8,4,4,29,2,3,8,2,1,5,2,4,2,1,0,2,2,1,0,0,1,1,2,0,2,2,2,7,0,0,34,45,6,0,6,0,0,0,4,4,29,21,47,71,2,24,93,20,4,63,6,0
fuzz_1132.v,3,0,3,1,2,6,0,0,2,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,11,3,0,3,0,0,0,0,0,5,7,11,16,0,0,22,5,1,13,3,0
fuzz_4643,198,6,95,3,10,203,21,22,43,19,21,19,15,28,15,7,55,6,7,13,9,13,61,10,11,8,17,5,9,16,7,9,224,240,255,171,84,6,50,0,2,2,124,182,392,260,1,14,279,17,3,61,198,0
fuzz_7310_bug,328,36,199,7,24,426,39,37,87,30,46,44,34,76,33,17,77,26,20,21,18,20,83,21,24,22,25,14,28,30,20,26,373,441,453,278,175,36,55,0,10,10,235,336,809,492,3,63,534,38,7,161,328,1
fuzz_5559,43,13,65,1,1,64,6,10,21,3,2,5,4,12,1,4,5,0,1,6,3,5,2,2,4,8,2,4,1,8,1,2,64,52,79,18,61,13,2,58,0,0,38,53,103,59,1,0,65,6,1,15,43,0
fuzz_2315.v,11,2,16,4,4,47,1,8,7,8,9,2,3,5,4,5,1,2,4,5,2,4,2,1,2,8,0,0,3,3,4,2,33,45,14,0,14,2,0,0,4,4,32,33,44,73,4,24,93,20,4,58,11,0
fuzz_4851,561,135,684,8,25,745,56,75,156,75,72,61,59,133,58,33,71,33,33,25,47,34,73,30,28,38,38,32,41,64,32,29,761,660,871,215,656,135,30,636,9,9,396,588,1249,719,8,56,761,42,8,150,561,0
fuzz_6978,56,17,72,1,2,65,4,2,18,7,4,5,5,12,8,3,4,0,2,6,2,2,8,4,3,1,3,6,2,6,3,5,58,64,87,18,69,17,1,56,0,0,38,73,108,69,0,0,75,5,1,13,56,0
fuzz_1542.v,22,11,42,3,5,42,3,1,16,4,1,4,2,9,2,1,2,1,3,2,0,0,0,1,0,3,2,1,1,5,3,1,35,44,42,0,42,11,0,0,2,2,29,42,71,63,2,12,79,15,3,39,22,0
fuzz_3681,83,4,52,3,3,106,9,13,22,4,18,6,10,12,12,3,28,4,4,3,4,4,26,5,5,7,3,7,5,10,4,5,101,111,116,69,47,4,22,0,2,2,78,98,185,132,2,14,150,17,3,47,83,0
fuzz_2003.v,1,0,2,2,1,12,1,2,1,1,1,2,0,4,0,1,0,1,0,2,0,1,0,2,1,1,1,1,1,0,1,1,13,18,1,0,1,0,0,0,1,1,12,13,19,31,2,6,41,10,2,28,1,0
fuzz_1499.v,14,2,19,4,6,29,4,2,8,4,2,1,0,6,2,1,0,0,1,1,4,5,1,0,2,0,3,1,1,5,0,0,26,41,17,0,17,2,0,0,5,5,29,25,50,68,2,30,90,20,4,52,14,0
fuzz_1638.v,5,3,13,5,1,54,4,5,14,4,7,2,7,5,6,1,2,4,5,2,3,4,1,3,2,4,1,2,1,4,3,2,53,49,11,0,11,3,0,0,5,5,30,29,76,81,2,30,109,25,5,74,5,0
fuzz_5492,44,9,56,1,1,50,7,1,12,5,2,4,5,7,7,2,4,0,4,2,2,2,5,1,3,3,0,3,1,5,1,2,47,48,68,15,53,9,3,35,0,0,40,34,66,56,2,0,61,6,1,10,44,0
fuzz_383.v,8,3,15,3,3,32,0,5,10,2,1,2,2,5,5,1,1,2,2,1,2,4,1,1,0,3,1,1,4,3,2,3,41,28,15,0,15,3,0,0,2,2,20,24,42,47,2,12,63,15,3,37,8,0
fuzz_1448.v,20,8,35,3,5,38,5,4,6,2,2,6,4,6,3,2,4,1,1,4,0,0,1,2,3,3,1,4,7,3,1,0,33,40,32,0,32,8,0,0,2,2,23,32,66,58,1,12,75,15,3,37,20,0
fuzz_5931,268,76,345,6,14,354,37,27,89,24,23,32,21,69,32,16,25,11,20,15,11,20,24,15,13,17,8,10,19,35,20,11,341,344,416,84,332,76,10,296,8,8,222,322,660,393,8,53,424,33,6,117,268,0
fuzz_6936,78,20,106,1,2,112,12,7,20,9,10,14,7,18,15,3,6,7,4,3,7,5,5,6,4,12,8,5,7,9,4,5,118,84,128,26,102,20,3,93,0,0,71,98,187,92,2,0,97,6,1,12,78,0
fuzz_7653_bug,381,25,223,5,21,358,26,31,82,45,31,28,22,66,27,15,99,14,9,15,18,22,100,16,18,16,19,16,15,30,19,14,325,412,532,327,205,25,84,69,8,8,217,329,644,449,2,51,479,27,5,66,381,1
fuzz_1534.v,11,4,18,2,3,33,5,2,9,3,1,3,3,7,0,2,2,2,0,2,2,4,2,0,0,1,1,4,2,3,0,1,23,26,18,0,18,4,0,0,1,1,19,17,46,38,1,6,49,10,2,26,11,0
fuzz_775.v,0,0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,4,10,0,0,16,5,1,10,0,0
fuzz_7719_bug,513,42,334,6,25,593,57,49,145,46,41,46,43,116,50,29,125,19,24,35,18,19,139,31,29,31,23,29,25,62,31,26,530,573,748,443,305,42,113,98,5,5,327,476,950,621,11,32,648,32,6,97,513,1
fuzz_572.v,15,7,31,4,4,57,2,2,16,9,6,3,3,8,8,5,1,6,2,1,2,3,2,2,4,1,3,0,1,3,0,3,57,43,27,0,27,7,0,0,3,3,31,37,67,68,2,18,90,20,4,51,15,0
fuzz_3417,545,15,257,10,21,565,50,57,130,44,41,51,42,100,50,27,170,21,32,21,20,31,174,24,24,30,19,26,27,71,17,25,498,688,724,491,233,15,142,0,11,11,340,527,945,766,13,71,817,54,10,208,545,0
fuzz_2502.v,0,0,2,3,0,26,1,2,7,3,2,2,2,5,2,1,0,0,4,1,1,2,2,4,2,3,1,1,0,5,2,4,38,23,0,0,0,0,0,0,2,2,18,13,30,43,3,12,58,15,3,40,0,0
fuzz_6340,263,56,316,8,17,335,24,29,64,29,48,28,32,50,31,16,25,21,15,16,16,20,35,15,18,19,18,19,14,34,14,18,346,355,393,95,298,56,15,313,7,7,180,269,578,413,7,46,458,44,8,143,263,0
fuzz_1330.v,12,2,14,1,5,10,0,1,1,0,2,3,1,1,1,1,0,2,0,2,1,1,0,0,0,1,0,2,0,0,0,1,12,16,14,0,14,2,0,0,0,0,9,13,23,21,0,0,27,5,1,9,12,0
fuzz_1750.v,23,6,36,4,7,54,2,2,15,6,3,4,8,9,5,2,2,2,4,3,1,1,2,1,4,1,1,2,3,3,1,0,56,53,32,0,32,6,0,0,4,4,27,50,65,80,3,24,101,20,4,54,23,0
fuzz_7878_bug,846,71,489,6,37,750,60,62,174,62,69,59,65,138,61,36,229,35,33,36,31,34,232,33,35,41,44,29,40,73,33,30,717,885,1250,796,454,71,196,161,6,6,454,734,1457,927,3,38,963,33,6,78,846,1
fuzz_1748.v,0,0,0,1,0,6,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,2,5,10,0,0,16,5,1,10,0,0
fuzz_7963_bug,628,69,429,6,27,691,56,61,153,75,57,50,57,131,51,43,137,33,30,32,26,30,145,22,39,32,32,33,32,59,27,26,692,708,865,475,390,69,110,105,5,5,392,634,1207,753,7,32,785,33,6,118,628,1
fuzz_86.v,16,5,25,4,4,35,4,3,7,4,3,3,2,4,5,1,5,6,2,3,1,3,1,2,2,2,1,2,2,8,3,2,50,53,23,0,23,5,0,0,5,5,27,37,78,79,1,30,102,20,4,62,16,0
fuzz_5144,194,48,253,3,8,221,23,21,39,19,22,19,19,36,23,13,22,18,11,10,12,8,23,16,12,13,6,14,8,16,10,13,207,231,307,66,241,48,10,216,2,2,127,183,393,253,3,13,270,17,3,56,194,0
fuzz_718.v,7,2,11,1,2,12,1,2,2,0,2,0,1,4,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,1,1,0,8,10,11,0,11,2,0,0,0,0,6,9,12,15,0,0,21,5,1,8,7,0
fuzz_2284.v,15,4,24,4,5,29,0,3,6,4,3,1,7,4,1,4,1,1,2,0,5,3,4,2,3,2,0,2,1,5,5,2,44,48,21,0,21,4,0,0,3,3,28,41,65,73,2,18,95,20,4,56,15,0
fuzz_4233,111,1,60,2,5,103,14,6,21,10,6,8,13,18,7,2,32,6,7,6,6,8,33,7,4,7,9,6,5,7,4,4,102,126,141,85,56,1,28,0,1,1,59,76,153,140,3,6,149,10,2,26,111,0
fuzz_2679.v,10,0,11,4,5,21,1,0,4,4,2,5,2,2,1,1,1,0,2,0,0,0,0,0,1,1,1,1,0,2,2,0,13,32,10,0,10,0,0,0,3,3,14,14,34,57,2,18,79,20,4,45,10,0
fuzz_5476,266,66,348,3,9,332,31,28,75,30,29,27,32,52,28,12,21,15,15,22,18,14,23,16,23,14,11,23,16,21,17,17,299,311,429,104,325,66,11,297,2,2,193,299,548,332,4,12,346,15,3,62,266,0
fuzz_7804_bug,610,51,337,6,27,608,49,47,127,61,62,58,47,99,58,19,161,29,31,32,28,19,169,33,26,27,29,37,21,57,19,38,556,654,894,583,311,51,141,94,11,11,375,546,1101,706,7,74,739,34,6,89,610,1
fuzz_7435_bug,808,171,704,7,22,1232,101,120,266,91,97,111,123,214,109,55,134,60,51,82,75,65,137,66,60,67,53,49,69,106,75,61,1179,904,1201,557,644,171,80,0,7,7,723,1100,2305,954,5,45,994,38,7,141,808,1
fuzz_2526.v,5,1,6,1,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,9,6,0,6,1,0,0,0,0,3,6,11,14,0,0,20,5,1,9,5,0
fuzz_3050.v,6,0,9,4,4,35,4,5,6,1,2,7,2,3,5,2,2,2,3,0,0,4,2,2,3,0,4,0,0,3,3,0,26,38,6,0,6,0,0,0,4,4,25,22,37,64,2,24,86,20,4,56,6,0
fuzz_5684,63,11,68,5,4,85,7,6,21,7,7,8,9,16,4,5,7,10,2,6,4,8,12,2,8,3,8,8,2,12,6,5,75,106,89,29,60,11,6,74,4,4,48,62,129,142,4,26,171,28,5,75,63,0
fuzz_3480,198,7,130,4,8,188,21,12,42,17,16,16,14,30,20,10,64,5,10,10,10,11,63,10,16,8,11,19,11,26,3,11,186,249,263,149,114,7,53,0,3,3,114,195,338,277,2,20,302,23,4,77,198,0
fuzz_5353,123,27,146,7,8,166,11,11,42,19,12,12,11,32,16,7,19,10,10,5,14,5,16,9,6,16,9,7,10,15,11,9,142,178,187,47,140,27,10,120,6,6,127,132,245,231,9,38,267,38,7,99,123,0
fuzz_107.v,7,1,9,1,3,8,1,0,1,1,1,1,0,1,2,0,0,1,0,1,2,0,1,0,1,0,1,1,0,2,0,2,5,14,8,0,8,1,0,0,0,0,12,8,18,20,1,0,25,5,1,12,7,0
fuzz_5269,550,128,691,10,30,605,55,56,132,55,53,50,54,99,51,32,60,25,25,22,20,30,58,24,18,22,29,30,35,66,28,37,613,669,882,209,673,128,37,582,9,9,325,591,1109,741,8,58,798,55,10,183,550,0
fuzz_2240.v,6,2,11,4,2,36,2,5,8,2,1,2,4,7,5,1,3,4,1,4,1,1,1,1,2,0,5,1,2,3,2,0,27,41,9,0,9,2,0,0,5,5,18,31,48,67,1,30,90,20,4,60,6,0
fuzz_1437.v,11,5,18,2,3,28,2,1,6,5,3,3,2,4,2,3,2,2,0,1,1,0,2,2,0,1,0,0,0,4,1,1,32,26,18,0,18,5,0,0,1,1,15,23,54,37,0,6,49,10,2,26,11,0
fuzz_5033,60,12,74,1,1,73,6,5,17,8,6,3,7,15,6,1,9,4,3,3,1,4,9,4,4,1,3,2,6,7,6,4,74,64,90,20,70,12,4,47,0,0,43,53,105,71,1,0,77,6,1,10,60,0
fuzz_6380,407,102,544,7,24,544,50,48,118,48,49,53,41,93,44,23,44,21,27,22,29,36,43,24,30,32,25,26,23,49,25,28,516,494,649,135,514,102,16,494,10,10,326,499,990,549,8,64,585,37,7,134,407,0
fuzz_5311,239,55,309,6,12,345,25,29,76,25,26,31,31,69,33,20,31,10,19,10,9,20,29,15,17,14,16,22,15,37,15,17,281,309,374,82,292,55,14,279,7,7,185,278,522,354,6,45,386,32,6,109,239,0
fuzz_4682,218,5,105,4,11,189,10,14,46,22,16,11,11,35,24,8,65,12,9,10,3,11,65,6,9,10,6,7,9,18,9,6,169,255,280,184,96,5,57,0,3,3,115,178,298,283,3,19,306,22,4,62,218,0
fuzz_7715_bug,544,40,333,5,29,519,54,63,92,47,53,48,42,83,37,27,149,33,18,19,15,21,147,31,23,26,28,17,24,40,24,19,455,592,774,464,310,40,124,79,6,6,315,467,959,633,5,42,663,30,5,84,544,1
fuzz_5771,245,59,318,6,12,332,39,29,61,31,34,22,29,56,31,11,32,18,14,26,17,15,33,12,14,14,13,12,14,23,19,16,331,321,390,86,304,59,15,279,9,9,199,311,625,369,6,58,402,33,6,118,245,0
fuzz_6657,626,145,819,11,32,782,59,75,166,59,83,64,66,137,73,37,79,40,34,38,38,36,82,34,48,35,41,35,30,97,35,37,720,764,1006,235,771,145,41,693,14,14,451,697,1361,849,10,92,911,61,11,213,626,0
fuzz_4211,282,6,141,6,14,259,21,17,61,10,21,32,23,52,22,15,78,13,18,8,16,20,90,15,6,15,13,15,10,26,9,9,241,348,364,229,135,6,73,0,6,6,138,210,489,393,5,41,428,34,6,106,282,0
fuzz_6029,371,91,480,5,21,463,30,44,111,37,35,48,38,81,39,18,32,20,24,10,21,25,42,15,22,23,24,24,26,49,23,9,423,437,583,125,458,91,17,409,4,4,234,359,777,477,7,27,504,29,5,99,371,0
fuzz_6870,199,48,262,6,9,295,31,23,63,19,26,24,34,51,24,7,21,15,16,18,10,15,16,6,16,16,14,9,14,27,18,11,243,256,310,64,246,48,7,195,5,5,160,228,470,298,4,32,333,33,6,95,199,0
fuzz_3638,65,2,30,1,3,76,3,5,22,4,5,8,9,13,7,2,15,5,2,4,5,3,15,2,3,3,5,7,6,12,4,4,95,83,84,57,27,2,14,0,0,0,42,66,151,89,1,0,94,5,1,23,65,0
fuzz_2830.v,13,5,25,3,3,21,1,1,4,4,3,1,2,4,1,2,2,2,3,2,3,1,1,1,2,0,1,1,0,2,1,0,29,30,23,0,23,5,0,0,2,2,14,15,57,48,1,12,65,15,3,34,13,0
fuzz_5568,528,137,695,7,22,666,58,55,155,64,60,53,55,105,61,39,60,46,39,23,41,35,44,35,31,26,42,31,37,70,26,36,692,638,849,185,664,137,21,653,10,10,417,608,1249,694,8,65,731,38,7,158,528,0
fuzz_5567,55,13,65,3,2,66,6,0,15,3,7,10,7,14,4,8,9,2,3,2,5,3,8,6,1,4,5,2,5,3,3,2,68,72,87,23,64,13,5,56,2,2,64,49,98,97,6,13,111,17,3,36,55,0
fuzz_3287,263,8,147,7,11,302,27,33,72,22,20,24,26,56,22,17,83,15,14,11,11,13,85,10,16,18,13,18,13,31,7,15,271,348,348,217,131,8,72,0,6,6,178,243,483,397,5,39,437,38,7,129,263,0
fuzz_5389,35,7,44,1,1,54,7,3,12,3,8,5,5,7,4,1,5,2,4,4,2,1,4,1,4,6,1,3,5,4,3,4,44,45,54,14,40,7,2,34,0,0,28,38,71,52,2,0,56,5,1,15,35,0
fuzz_51.v,0,0,0,1,0,8,1,1,2,0,0,0,0,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,13,9,0,0,0,0,0,0,0,0,7,6,12,15,1,0,20,5,1,14,0,0
fuzz_7192,424,109,572,8,18,546,51,54,123,64,42,43,43,75,51,17,55,21,18,31,15,21,49,29,43,33,24,19,21,72,31,29,543,495,668,139,529,109,21,446,8,8,300,472,967,553,8,49,595,42,8,121,424,0
fuzz_2911.v,6,3,14,3,1,23,1,3,5,2,1,1,2,7,1,1,0,0,0,2,0,0,1,3,1,1,1,0,1,0,2,0,21,28,13,0,13,3,0,0,2,2,13,27,36,46,1,12,63,15,3,39,6,0
fuzz_3768,135,1,69,3,6,108,12,4,25,10,9,5,9,22,12,5,43,8,4,4,5,1,45,6,7,5,1,5,1,8,5,8,80,177,179,117,62,1,41,0,2,2,59,104,197,197,1,13,216,17,3,61,135,0
fuzz_5486,388,89,462,10,25,458,44,45,103,44,36,43,37,73,33,16,31,19,15,32,25,22,34,20,20,31,20,25,21,34,26,24,448,522,556,114,442,89,18,422,9,9,285,415,836,595,8,60,653,56,10,199,388,0
fuzz_7790_bug,1049,101,622,8,43,1057,94,85,255,76,92,75,90,196,94,47,270,43,39,46,63,56,280,50,56,59,60,56,54,107,44,53,1087,1121,1569,1003,566,100,230,194,7,7,627,1048,2043,1179,9,44,1220,42,8,121,1049,1
fuzz_7407_bug,89,5,76,6,16,186,13,21,39,25,11,20,16,27,14,9,16,4,12,9,8,8,21,7,7,7,8,14,7,24,7,9,179,153,104,35,69,5,11,0,5,5,113,114,268,200,10,32,228,32,6,101,89,1
fuzz_3740,249,12,136,6,9,256,28,30,54,20,26,15,21,42,20,19,68,13,11,10,17,13,70,9,19,10,11,11,12,26,16,16,245,306,330,213,117,12,58,0,10,10,162,236,459,356,6,65,390,34,6,101,249,0
fuzz_1634.v,2,0,3,4,1,16,5,0,3,1,3,0,1,2,1,3,0,0,1,1,0,1,2,1,1,0,0,1,1,2,0,0,14,31,2,0,2,0,0,0,4,4,21,23,24,56,1,24,79,20,4,53,2,0
fuzz_527.v,16,7,26,5,4,50,3,5,11,6,7,4,3,5,6,2,4,2,0,2,3,6,5,1,0,3,0,5,2,5,0,4,51,52,26,0,26,7,0,0,4,4,32,34,81,84,3,24,111,25,5,65,16,0
fuzz_5616,253,58,332,10,16,383,30,32,82,36,45,24,40,64,30,18,20,15,24,23,20,28,32,15,19,16,19,19,20,37,13,20,357,387,391,78,313,58,7,317,10,10,258,347,642,459,9,64,513,53,10,197,253,0
fuzz_6242,251,55,324,7,19,341,31,26,68,29,33,38,42,57,17,8,24,18,19,18,20,14,40,15,14,12,16,8,22,38,8,16,352,349,371,61,310,55,9,319,8,8,207,308,594,403,6,52,444,40,7,146,251,0
fuzz_7108,176,43,248,7,10,260,24,15,66,16,21,15,30,54,19,16,25,8,10,12,13,11,28,17,14,15,12,8,7,24,16,12,212,264,295,61,234,43,11,211,9,9,164,214,407,318,8,57,354,37,7,134,176,0
fuzz_2672.v,7,4,16,2,1,17,2,1,3,1,3,0,2,2,3,4,4,1,1,2,2,1,1,0,1,1,2,4,2,1,2,0,23,19,15,0,15,4,0,0,1,1,19,16,37,31,1,6,42,10,2,23,7,0
fuzz_847.v,16,4,24,3,5,51,4,5,11,6,5,2,2,8,8,0,1,5,1,2,1,1,0,3,2,1,1,5,4,12,0,2,39,34,22,0,22,4,0,0,2,2,27,26,43,53,2,12,69,15,3,35,16,0
fuzz_2318.v,6,2,12,3,1,21,2,0,5,3,1,1,4,4,1,0,1,3,0,3,0,2,0,1,1,0,1,1,1,1,1,1,20,21,11,0,11,2,0,0,3,3,16,10,29,41,2,18,57,15,3,33,6,0
fuzz_5347,187,49,249,6,10,239,24,16,44,22,18,27,19,39,30,5,25,8,11,12,7,12,18,15,7,9,16,15,11,24,12,13,242,249,302,60,242,49,8,243,5,5,128,191,434,295,6,34,330,35,6,102,187,0
fuzz_4888,129,35,176,4,5,209,16,15,48,20,10,28,17,43,12,9,12,10,7,9,11,10,14,11,8,15,8,8,8,14,7,10,201,174,210,42,168,35,5,175,3,3,106,159,314,205,4,21,229,24,4,72,129,0
fuzz_290.v,5,1,6,1,1,7,0,0,2,1,0,1,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,15,6,0,6,1,0,0,0,0,5,6,14,21,1,0,26,5,1,15,5,0
fuzz_5504,280,59,330,8,13,388,28,29,86,33,31,32,40,67,42,16,33,20,13,23,11,10,30,18,14,20,22,17,15,34,29,22,385,362,402,86,316,59,13,308,7,7,234,299,616,423,10,45,465,44,8,133,280,0
fuzz_7259_bug,136,14,87,1,11,157,16,19,30,11,6,10,18,29,18,5,28,9,8,8,3,7,25,8,7,11,13,5,6,17,9,8,131,140,176,96,80,14,20,0,0,0,75,124,209,145,0,0,151,5,1,9,136,1
fuzz_7536_bug,194,20,128,1,9,180,15,14,42,16,15,11,18,38,11,11,48,12,13,10,6,6,51,8,10,12,7,6,16,16,11,11,171,202,278,160,118,20,40,38,0,0,108,169,300,208,1,0,213,5,1,13,194,1
fuzz_4849,375,83,449,7,18,506,46,36,118,32,52,37,49,88,48,15,46,24,21,25,17,23,47,29,23,25,22,25,24,57,27,19,497,466,570,144,426,83,19,405,6,6,299,436,857,517,5,40,559,40,7,137,375,0
fuzz_7091,372,83,469,6,14,436,42,37,96,44,28,42,38,72,37,23,39,20,14,21,15,25,32,19,25,21,17,19,27,47,19,16,379,438,581,137,444,83,19,394,6,6,270,369,724,485,7,40,518,34,6,106,372,0
fuzz_4342,141,3,64,6,11,191,15,20,46,15,18,16,16,30,15,4,48,9,14,16,11,12,47,10,7,9,6,7,5,14,8,7,166,201,184,127,57,3,39,0,7,7,112,124,265,245,6,44,276,31,6,98,141,0
fuzz_132.v,15,2,21,4,5,48,1,6,11,7,1,6,3,9,4,2,3,2,3,1,2,3,2,7,3,1,2,3,1,5,4,1,46,43,18,0,18,2,0,0,3,3,31,30,58,70,4,18,90,20,4,51,15,0
fuzz_2846.v,10,3,18,3,3,36,0,4,8,4,3,2,4,8,3,2,4,1,3,0,1,0,1,2,2,0,4,2,3,5,1,1,20,38,16,0,16,3,0,0,3,3,16,35,50,58,2,18,74,15,3,46,10,0
fuzz_1762.v,25,6,37,4,9,58,2,4,17,8,3,2,3,15,4,2,4,1,2,2,2,1,2,3,3,2,4,2,3,12,6,3,60,59,34,0,34,6,0,0,3,3,38,44,104,85,3,18,106,20,4,57,25,0
fuzz_4345,356,7,186,6,15,370,34,35,79,41,27,10,35,74,35,7,107,18,20,25,12,19,108,18,19,22,17,17,14,38,17,6,345,452,458,291,167,7,92,0,7,7,234,333,609,494,4,43,527,31,6,134,356,0
fuzz_1664.v,8,3,13,3,2,29,0,0,7,5,2,0,5,7,3,0,1,3,1,0,4,0,3,0,0,0,1,0,3,1,2,1,25,36,13,0,13,3,0,0,3,3,19,19,60,55,1,18,72,15,3,46,8,0
fuzz_1729.v,1,0,1,1,1,5,0,0,1,0,0,2,0,1,1,1,0,2,0,0,0,0,1,1,0,1,0,0,1,1,1,0,4,5,1,0,1,0,0,0,0,0,4,1,5,11,1,0,16,5,1,9,1,0
fuzz_2901.v,16,3,23,5,6,40,5,3,10,5,2,3,3,6,3,3,1,2,3,3,2,1,1,3,1,1,3,3,2,1,1,2,34,52,22,0,22,3,0,0,4,4,28,34,62,82,1,24,111,25,5,65,16,0
fuzz_7689_bug,279,21,176,5,21,287,21,30,52,17,28,27,35,52,25,18,74,15,12,16,11,18,66,21,6,13,10,13,21,33,10,16,262,317,398,228,170,21,60,42,11,11,185,254,523,361,5,72,389,28,5,77,279,1
fuzz_7856_bug,728,49,363,6,36,719,44,72,158,58,71,56,58,136,66,44,207,36,30,38,36,35,202,25,25,30,22,33,35,67,26,35,703,784,1048,710,338,49,169,117,10,10,376,662,1255,834,7,64,866,33,6,99,728,1
fuzz_5700,254,53,299,6,12,347,28,37,79,26,30,23,36,60,28,17,32,17,13,16,15,16,33,19,17,12,16,20,18,29,17,15,312,338,381,99,282,53,17,261,7,7,158,285,607,384,4,47,421,35,6,126,254,0
fuzz_3918,183,6,95,7,14,207,15,18,38,19,25,22,26,28,16,15,60,7,7,14,9,17,57,15,7,18,8,3,13,23,7,10,205,273,238,150,88,6,46,0,6,6,152,182,395,324,6,40,364,39,7,135,183,0
fuzz_5745,560,131,713,10,28,690,65,59,141,51,56,69,67,123,59,23,69,31,33,25,39,49,67,29,44,33,30,38,36,60,36,24,610,683,865,196,669,131,33,605,11,11,406,567,1173,760,12,71,812,54,10,188,560,0
fuzz_756.v,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,2,0,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,6,7,0,0,0,0,0,0,0,0,2,7,6,12,0,0,18,5,1,12,0,0
fuzz_3155.v,9,2,15,2,2,18,3,3,5,3,2,0,0,2,0,0,2,0,2,1,3,1,1,1,1,2,1,2,2,2,1,1,20,30,14,0,14,2,0,0,1,1,16,25,39,42,1,6,53,10,2,32,9,0
fuzz_1479.v,12,7,23,1,2,23,2,3,5,4,1,0,4,2,2,1,1,2,1,1,1,1,0,3,0,0,1,4,1,7,1,4,38,23,23,0,23,7,0,0,0,0,13,27,52,29,1,0,34,5,1,16,12,0
fuzz_3047.v,3,0,3,1,2,6,0,0,1,0,2,1,0,0,2,1,0,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,9,14,3,0,3,0,0,0,0,0,8,11,10,20,1,0,25,5,1,16,3,0
fuzz_6064,202,43,249,7,10,275,26,27,55,22,24,24,32,42,23,20,26,9,14,13,17,16,17,16,10,14,18,10,11,25,11,16,279,289,307,68,239,43,13,239,6,6,163,239,501,337,4,39,378,38,7,131,202,0
fuzz_1425.v,18,6,30,4,7,62,6,2,15,5,7,9,5,9,4,4,1,3,3,3,1,5,3,0,3,4,1,4,3,8,8,1,70,53,27,0,27,6,0,0,5,5,32,44,104,81,3,30,102,20,4,60,18,0
fuzz_6202,314,72,400,6,15,402,28,27,90,33,30,47,43,71,33,21,40,15,22,15,18,13,44,27,15,16,17,15,24,42,24,31,356,398,489,104,385,72,18,369,6,6,212,355,682,445,7,41,478,34,6,124,314,0
fuzz_3899,402,11,200,6,19,401,39,24,77,44,39,32,43,64,39,14,121,20,17,15,18,24,121,18,14,10,21,15,14,34,24,20,351,456,524,338,186,11,104,0,8,8,238,334,604,504,8,50,534,32,6,94,402,0
fuzz_4154,364,5,189,8,16,409,28,30,101,37,26,28,31,83,45,23,124,22,14,16,18,13,117,20,22,19,19,19,28,49,14,23,366,462,471,304,167,5,99,0,7,7,222,302,626,520,9,44,561,42,8,147,364,0
fuzz_5789,184,42,246,4,12,209,12,19,42,24,19,21,22,35,15,7,20,10,7,8,15,10,21,7,8,13,14,9,12,15,16,10,205,234,291,53,238,42,9,184,3,3,160,188,409,260,2,19,283,21,4,74,184,0
fuzz_3095.v,1,0,1,1,1,4,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,2,3,3,11,1,0,16,5,1,9,1,0
fuzz_6266,258,68,318,6,16,370,39,28,78,37,33,35,47,50,23,15,32,18,12,12,11,12,32,13,10,17,16,16,13,37,20,12,301,340,402,94,308,68,14,320,7,7,196,274,619,385,5,46,419,33,6,122,258,0
fuzz_7045,597,143,804,9,28,806,65,68,182,60,82,68,70,138,73,38,64,37,30,37,38,30,78,42,38,40,48,39,34,70,35,49,774,706,967,201,766,143,33,694,8,8,474,663,1321,773,10,51,821,49,9,166,597,0
